buy_ts uid revenue
16.08.2016 2124071705 2.2
16.08.2016 15763808 13.44
16.08.2016 1550915539 1.83
16.08.2016 1974280653 1.34
16.08.2016 1738865752 0.61
16.08.2016 1278892332 6.11
16.08.2016 2996329054 9.78
16.08.2016 2029521552 1.83
16.08.2016 1061789880 22
16.08.2016 242718396 1.83
16.08.2016 3580463963 0.85
16.08.2016 926155478 0.92
16.08.2016 242718396 2.44
16.08.2016 2293904136 2.44
16.08.2016 258980025 5.87
16.08.2016 2612558208 0.61
16.08.2016 3905551115 7.88
16.08.2016 3640895700 1.95
16.08.2016 4170186934 1.53
16.08.2016 1493144702 2.2
16.08.2016 3539774956 2.93
16.08.2016 3518327162 0.76
16.08.2016 1704309311 1.83
16.08.2016 3344105355 2.93
16.08.2016 4293989695 13.44
16.08.2016 345350656 2.69
16.08.2016 1007295355 0.43
16.08.2016 547148960 2.93
16.08.2016 3567273937 7.33
16.08.2016 1552006627 2.69
16.08.2016 4120464539 6.22
16.08.2016 3244657267 7.33
16.08.2016 2399270860 0.73
16.08.2016 1367018131 7.33
16.08.2016 2626643652 4.89
16.08.2016 2358662087 1.83
16.08.2016 3799958025 2.69
16.08.2016 1560153463 6.11
16.08.2016 1186237985 4.44
16.08.2016 1477699504 1.83
16.08.2016 905277289 1.95
16.08.2016 3539774956 0.73
16.08.2016 3616789544 0.98
16.08.2016 3933037001 5.38
16.08.2016 2619944969 1.83
16.08.2016 511943486 2.32
16.08.2016 3241481847 2.75
16.08.2016 2968626219 2.75
16.08.2016 983274305 6.11
16.08.2016 3584786229 3.05
16.08.2016 1539878782 2.81
16.08.2016 2121916631 10.51
16.08.2016 631671155 2.08
16.08.2016 1424969694 5.55
16.08.2016 3032682575 1.83
16.08.2016 3662643918 0.3
16.08.2016 2649931725 2.44
16.08.2016 487208149 1.22
16.08.2016 4201998324 2.44
16.08.2016 564150798 2.2
16.08.2016 2542564100 3.48
16.08.2016 3977730624 2.69
16.08.2016 818182498 1.34
16.08.2016 418473940 5.38
16.08.2016 2636701640 6.97
16.08.2016 2848444053 2.44
16.08.2016 2744503352 6.42
16.08.2016 1362090236 0.52
16.08.2016 905277289 0.98
16.08.2016 1131411119 2.69
16.08.2016 627809815 8.55
16.08.2016 516253659 1.22
16.08.2016 1398648878 1.22
16.08.2016 2242614716 1.22
16.08.2016 3539774956 0.73
16.08.2016 1503514649 1.83
16.08.2016 770818969 9.78
16.08.2016 39824954 0.3
16.08.2016 923516184 0.98
16.08.2016 303149550 1.22
16.08.2016 142254748 4.89
16.08.2016 1965203813 1.47
16.08.2016 1477699504 1.83
16.08.2016 470252126 19.25
16.08.2016 1589747217 1.22
16.08.2016 3145847467 2.08
16.08.2016 4085449187 1.22
17.08.2016 611058945 1.83
17.08.2016 3892829574 2.2
17.08.2016 1115721430 4.28
17.08.2016 3678396640 5.5
17.08.2016 1906186890 4.64
17.08.2016 4071690715 1.1
17.08.2016 3539774956 0.73
17.08.2016 1963888504 0.92
17.08.2016 1139824850 3.33
17.08.2016 1972451379 1.95
17.08.2016 3428318120 7.22
17.08.2016 10893091 1.83
17.08.2016 3229917526 3.67
17.08.2016 2358662087 3.05
17.08.2016 1921472448 0.3
17.08.2016 3015786790 1.22
17.08.2016 4135905262 7.33
17.08.2016 2293904136 4.89
17.08.2016 3820214267 3.05
17.08.2016 1205792800 0.61
17.08.2016 613265521 7.33
17.08.2016 1662284758 4.89
17.08.2016 1921472448 0.3
17.08.2016 2690868665 1.22
17.08.2016 3964449419 1.22
17.08.2016 3047514667 1.11
17.08.2016 1902191151 2.69
17.08.2016 3316291057 4.89
17.08.2016 1811662582 1.1
17.08.2016 4043191654 18.33
17.08.2016 596531881 6.42
17.08.2016 2293904136 0.92
17.08.2016 3244657267 2.44
17.08.2016 2118311988 1.22
17.08.2016 1220221536 1.95
17.08.2016 3584786229 3.05
17.08.2016 3050183746 0.61
17.08.2016 3023518363 4.89
17.08.2016 3061405508 5.5
17.08.2016 2686678914 4.28
17.08.2016 1503514649 1.83
17.08.2016 3107037247 1.53
17.08.2016 2540760348 1.1
17.08.2016 1560153463 1.22
17.08.2016 2524403877 5.5
17.08.2016 2094055641 1.22
17.08.2016 1795042530 1.83
17.08.2016 2075554763 15.89
17.08.2016 2293904136 1.83
17.08.2016 1428806751 3.05
17.08.2016 149159836 1.83
17.08.2016 3241481847 5.5
17.08.2016 1396678907 1.22
17.08.2016 1414080017 0.61
17.08.2016 3038419438 4.89
17.08.2016 3762978961 2
17.08.2016 2510021829 9.78
17.08.2016 1560153463 1.83
17.08.2016 3839775437 1.47
17.08.2016 3949684724 3.05
17.08.2016 1562721502 2.2
17.08.2016 3907878046 3.42
17.08.2016 3304168015 2.14
17.08.2016 3001568031 1.22
17.08.2016 3760354159 0.67
17.08.2016 3231807002 4.89
17.08.2016 732446558 1.4
17.08.2016 1441028963 4.28
17.08.2016 3244657267 6.11
17.08.2016 2713032999 1.71
17.08.2016 378435475 3.54
17.08.2016 1399768694 1.83
17.08.2016 4116855992 6.72
17.08.2016 1599897194 4.64
17.08.2016 68380032 7.33
17.08.2016 3244657267 1.83
17.08.2016 3692052087 5.5
17.08.2016 3193206325 1.53
17.08.2016 2082225141 3.67
17.08.2016 2116939839 14.67
17.08.2016 522650877 3.12
17.08.2016 775076259 2.2
17.08.2016 1444951323 1.47
17.08.2016 4062408576 3.67
17.08.2016 4186369391 9.78
17.08.2016 78226029 14.67
17.08.2016 1278892332 4.89
17.08.2016 2732007309 0.33
17.08.2016 492383264 6.72
17.08.2016 863538338 1.22
17.08.2016 2528198060 1.53
17.08.2016 2330338716 3.3
17.08.2016 2834380079 1.22
17.08.2016 1479245895 0.73
17.08.2016 3073916580 3.67
17.08.2016 3521779979 1.1
17.08.2016 1398976864 0.73
17.08.2016 1947002391 4.28
17.08.2016 3256552764 2.69
17.08.2016 3860671369 1.83
17.08.2016 802829234 18.33
17.08.2016 3361846931 1.11
17.08.2016 3899908731 12.22
17.08.2016 2915610566 2.44
17.08.2016 3584380528 1.22
17.08.2016 3880642725 1.22
17.08.2016 1694240951 1.83
17.08.2016 1927360945 3.67
17.08.2016 448464496 6.11
17.08.2016 1326759666 9.17
17.08.2016 3083279748 1.34
17.08.2016 4149219214 2.57
17.08.2016 2399897063 12.22
17.08.2016 2087487396 4.28
17.08.2016 3860671369 0.61
17.08.2016 3273781488 1.47
17.08.2016 2538963473 2.44
17.08.2016 10893091 1.83
17.08.2016 956596715 3.67
18.08.2016 827457157 1.34
18.08.2016 3467012679 9.17
18.08.2016 1649484288 1.22
18.08.2016 3758463802 3.05
18.08.2016 3830809651 11.73
18.08.2016 574338630 9.78
18.08.2016 1178559338 3.67
18.08.2016 2615366339 1.34
18.08.2016 766854064 12.22
18.08.2016 823832242 4.4
18.08.2016 3612607014 3.97
18.08.2016 2293904136 3.67
18.08.2016 2534611934 2.69
18.08.2016 3241481847 1.22
18.08.2016 4018747790 2.32
18.08.2016 3357169641 9.17
18.08.2016 2293904136 2.75
18.08.2016 122190378 1.22
18.08.2016 616875356 3.3
18.08.2016 2609019527 1.22
18.08.2016 847448007 4.4
18.08.2016 2450422310 2.22
18.08.2016 174383162 0.85
18.08.2016 3244657267 7.94
18.08.2016 463037432 2.57
18.08.2016 708866946 0.73
18.08.2016 4029939968 4.89
18.08.2016 665743835 2.44
18.08.2016 2293904136 3.36
18.08.2016 4085308688 3.05
18.08.2016 597413947 2.14
18.08.2016 3171477495 0.98
18.08.2016 2830154780 7.33
18.08.2016 1082893139 1.53
18.08.2016 3251360933 3.91
18.08.2016 2615942741 1.47
18.08.2016 1947002391 8.55
18.08.2016 162398740 12.22
18.08.2016 3848401135 12.22
18.08.2016 1622778814 6.72
18.08.2016 1111734986 9.17
18.08.2016 1065150002 14.67
18.08.2016 3847851022 7.33
18.08.2016 128205678 1.34
18.08.2016 1983697846 1.34
18.08.2016 2293904136 4.28
18.08.2016 3397209169 2.44
18.08.2016 2348118916 1.34
18.08.2016 2550318958 1.77
18.08.2016 2003350995 1.83
18.08.2016 2068290361 8.55
18.08.2016 951465820 2.44
18.08.2016 934806519 3.67
18.08.2016 1635321589 1.1
18.08.2016 1768183717 2.44
18.08.2016 1977084119 2.44
18.08.2016 1764937544 0.61
18.08.2016 2732035496 24.44
18.08.2016 3199763013 0.36
18.08.2016 3001942336 7.33
18.08.2016 4261244517 1.22
18.08.2016 2293742393 2.32
18.08.2016 2509218465 12.22
18.08.2016 390456280 0.85
18.08.2016 3749245247 2.44
18.08.2016 3089727001 1.83
18.08.2016 2985200583 2.2
18.08.2016 1143443158 3.36
18.08.2016 3486142653 3.05
18.08.2016 1638116949 6.11
18.08.2016 3093105278 0.98
18.08.2016 3403738009 3.67
18.08.2016 3009727699 3.05
18.08.2016 509666330 1.22
18.08.2016 2128999602 1.53
18.08.2016 2728644594 3.97
18.08.2016 1909863528 5.5
18.08.2016 1347097675 12.83
18.08.2016 1117866832 2.2
18.08.2016 1101526860 2.2
18.08.2016 734396108 2.44
18.08.2016 3749245247 2.44
18.08.2016 3924798 1.83
18.08.2016 2206330005 2.22
18.08.2016 1010689821 1.34
18.08.2016 2354411685 23.83
18.08.2016 145771242 1.67
18.08.2016 1092642069 3.79
18.08.2016 2572066189 0.49
19.08.2016 2384061222 13.44
19.08.2016 1552171436 6.6
19.08.2016 3767625135 1.22
19.08.2016 1021936429 3.67
19.08.2016 3219078099 0.95
19.08.2016 131687030 4.89
19.08.2016 3197454294 1.83
19.08.2016 3436796697 3.33
19.08.2016 1694977927 3.05
19.08.2016 242718396 4.28
19.08.2016 2699176312 10.39
19.08.2016 1755796723 13.75
19.08.2016 2439451833 0.85
19.08.2016 1524002972 11
19.08.2016 1451522690 1.83
19.08.2016 2339537802 6.11
19.08.2016 4147100735 15.58
19.08.2016 3456806116 0.37
19.08.2016 242718396 5.13
19.08.2016 900214640 2.75
19.08.2016 1451721794 9.17
19.08.2016 2905640590 3.67
19.08.2016 4009923392 1.59
19.08.2016 2016048984 1.34
19.08.2016 3407809676 1.71
19.08.2016 2699714117 1.22
19.08.2016 835113774 2.44
19.08.2016 2648232048 1.83
19.08.2016 835113774 2.44
19.08.2016 1382026726 1.22
19.08.2016 2218786284 2.2
19.08.2016 999492137 1.34
19.08.2016 3707635202 1.22
19.08.2016 1709074828 2.69
19.08.2016 835113774 2.44
19.08.2016 2656614342 3.05
19.08.2016 528986614 2.44
19.08.2016 1718667631 4.28
19.08.2016 1407755752 5.5
19.08.2016 3759619862 0.85
19.08.2016 607133469 1.83
19.08.2016 2427093947 1.22
19.08.2016 2903512771 1.83
19.08.2016 923516184 1.33
19.08.2016 3817144057 3.05
19.08.2016 3539774956 0.73
19.08.2016 1315147124 0.92
19.08.2016 2091229294 1.47
19.08.2016 3696141420 1.22
19.08.2016 1128920844 0.44
19.08.2016 379962642 1.53
19.08.2016 4091809044 3.05
19.08.2016 1769313473 4.28
19.08.2016 4056130715 2.14
20.08.2016 3289350594 2.93
20.08.2016 1660138283 0.85
20.08.2016 2592454114 11.73
20.08.2016 4085625349 1.83
20.08.2016 903664825 22.22
20.08.2016 2911440363 8.8
20.08.2016 1070172222 8.55
20.08.2016 2644202703 1.04
20.08.2016 343321188 4.03
20.08.2016 242718396 1.07
20.08.2016 3674783029 2.14
20.08.2016 2455272146 4.89
20.08.2016 842628130 3.05
20.08.2016 2428841095 1.11
20.08.2016 2692147151 4.28
20.08.2016 3528515041 12.22
20.08.2016 271943556 1.83
20.08.2016 1791349358 1.53
20.08.2016 1855404032 9.78
20.08.2016 3410683011 2.44
20.08.2016 2893079111 2.14
20.08.2016 1173384303 1.22
20.08.2016 3121448438 1.22
20.08.2016 1630962919 2.69
20.08.2016 3121448438 1.22
20.08.2016 2006310090 2.69
20.08.2016 242718396 3.67
20.08.2016 3436510545 1.34
20.08.2016 786547702 6.11
20.08.2016 702803597 2.44
20.08.2016 1312942480 1.1
20.08.2016 909463147 3.36
20.08.2016 3443003572 1.67
20.08.2016 719015545 2.08
20.08.2016 277444668 9.17
20.08.2016 1650033773 11.73
20.08.2016 2824352054 6.11
20.08.2016 3688200663 5.5
20.08.2016 2622697129 3.05
20.08.2016 685979583 4.89
20.08.2016 4044958136 4.28
20.08.2016 297497763 2.44
20.08.2016 2017195584 0.3
20.08.2016 2175337485 0.55
20.08.2016 3537293691 6.33
20.08.2016 2997500036 1.83
20.08.2016 3084709462 6.11
20.08.2016 3662033319 1.83
20.08.2016 3407785723 5.5
20.08.2016 1071185330 3.05
20.08.2016 737326792 5.5
20.08.2016 3367545984 0.92
20.08.2016 1857248663 2.44
20.08.2016 751918629 1.83
20.08.2016 2716348845 3.36
20.08.2016 1807240734 6.11
20.08.2016 3028515021 1.53
20.08.2016 2704817462 4.28
20.08.2016 3744490881 2.44
20.08.2016 1130721673 1.22
20.08.2016 4267783852 2.44
20.08.2016 3271028653 2.44
20.08.2016 3727905010 0.61
20.08.2016 2006310090 1.34
20.08.2016 1342637056 5.5
21.08.2016 1793582935 1.34
21.08.2016 3543128992 1.53
21.08.2016 1732671885 8.55
21.08.2016 297497763 2.44
21.08.2016 3678396640 5.5
21.08.2016 297497763 15.15
21.08.2016 1932761523 9.17
21.08.2016 2036352515 2.69
21.08.2016 297497763 3.79
21.08.2016 2381356660 12.22
21.08.2016 2381356660 14.67
21.08.2016 3107266644 0.92
21.08.2016 112156325 1.1
21.08.2016 128749837 0.61
21.08.2016 37619084 3.91
21.08.2016 3796525354 5.5
21.08.2016 3224343658 1.34
21.08.2016 242718396 10.69
21.08.2016 297633749 0.92
21.08.2016 722493396 9.78
21.08.2016 2293904136 1.22
21.08.2016 588143212 1.22
21.08.2016 3208051664 1.22
21.08.2016 2293904136 11
21.08.2016 2293904136 1.22
21.08.2016 3336735012 1.22
21.08.2016 3293463326 3.05
21.08.2016 4073395236 3.67
21.08.2016 2848457605 2.08
21.08.2016 2862839881 1.34
21.08.2016 3022965484 0.92
21.08.2016 2575769646 7.33
21.08.2016 1560153463 0.37
21.08.2016 2705758440 1.22
21.08.2016 2749837508 0.61
21.08.2016 3389265702 1.34
21.08.2016 1239362229 11.92
21.08.2016 2293904136 4.89
21.08.2016 661539602 1.83
21.08.2016 3544992444 1.83
21.08.2016 4034556266 2.2
21.08.2016 2836520922 1.22
21.08.2016 3493055833 4.15
21.08.2016 2370432984 15.77
21.08.2016 2032694873 1.22
21.08.2016 4089507370 4.28
21.08.2016 1595731911 1.95
21.08.2016 1705892966 2.2
21.08.2016 2340096802 2.93
21.08.2016 717826584 2.2
21.08.2016 1126684227 0.61
21.08.2016 1381678636 1.22
21.08.2016 2035508659 1.53
21.08.2016 2985893717 2.69
21.08.2016 2040397077 0.98
21.08.2016 2776262440 1.83
21.08.2016 1426189176 55
21.08.2016 1106935687 2.44
21.08.2016 3922539917 1.53
21.08.2016 988774017 12.22
21.08.2016 297497763 18.94
21.08.2016 203476752 11.24
21.08.2016 3667559513 4.58
21.08.2016 4187097368 1.1
21.08.2016 3349657802 4.4
21.08.2016 2040397077 0.98
21.08.2016 2887970249 1.34
21.08.2016 1492713765 9.78
21.08.2016 2985893717 1.34
21.08.2016 3559196993 9.17
21.08.2016 2120725108 2.69
21.08.2016 2636026297 1.83
21.08.2016 1222809222 0.37
21.08.2016 444726555 14.67
21.08.2016 2293904136 22
21.08.2016 3029435968 5.5
21.08.2016 3438595551 2.69
21.08.2016 2637380105 1.53
21.08.2016 983521972 1.04
21.08.2016 3021157139 2.44
21.08.2016 2037416210 2.32
21.08.2016 1346223154 4.89
21.08.2016 4020101250 1.59
21.08.2016 360197239 1.34
21.08.2016 1981783941 3.67
21.08.2016 3349414817 1.22
21.08.2016 3057300260 1.67
21.08.2016 3146816050 1.34
21.08.2016 7175400 9.17
21.08.2016 2459690661 2.14
21.08.2016 4261840265 1.53
21.08.2016 3645590682 1.47
21.08.2016 1173979392 1.83
21.08.2016 4180845984 13.44
21.08.2016 2560755553 6.11
21.08.2016 4097289826 1.22
21.08.2016 2269945961 1.34
21.08.2016 1034323422 3.05
21.08.2016 625151512 0.73
21.08.2016 112156325 1.1
22.08.2016 3575345470 4.28
22.08.2016 3228140362 3.67
22.08.2016 1445699839 1.22
22.08.2016 1732671885 8.55
22.08.2016 897846428 2.38
22.08.2016 2621459815 2.32
22.08.2016 1020028756 4.64
22.08.2016 4121806601 9.78
22.08.2016 1253825510 0.92
22.08.2016 444726555 14.67
22.08.2016 790624197 1.04
22.08.2016 2596831855 1.22
22.08.2016 3666516933 6.48
22.08.2016 2807928132 3.05
22.08.2016 2665878565 3.05
22.08.2016 2293904136 25.05
22.08.2016 3241481847 11
22.08.2016 2354411685 26.4
22.08.2016 772938887 7.33
22.08.2016 737152670 0.24
22.08.2016 3057300260 0.55
22.08.2016 3309980404 1.83
22.08.2016 3615854748 0.61
22.08.2016 3061405508 2.89
22.08.2016 4245952488 1.71
22.08.2016 1997081709 6.11
22.08.2016 3904039162 6.11
22.08.2016 3388747877 2.44
22.08.2016 2574506228 7.33
22.08.2016 1633546249 5.5
22.08.2016 2347260389 2.75
22.08.2016 2293904136 60.8
22.08.2016 2218855099 3.05
22.08.2016 495426394 4.89
22.08.2016 3918973234 2.78
22.08.2016 1147247645 1.83
22.08.2016 2302277912 1.83
22.08.2016 2965342036 4.58
22.08.2016 284078810 2.44
22.08.2016 1524076922 1.22
22.08.2016 4177598341 1.22
22.08.2016 823855000 6.11
22.08.2016 2426142148 1.53
22.08.2016 3978633365 2.33
22.08.2016 4127658559 3.67
22.08.2016 3862025869 1.22
22.08.2016 3644386807 11.92
22.08.2016 2077967448 3.05
22.08.2016 574471629 3.67
22.08.2016 1201133798 11.92
22.08.2016 62828128 4.28
22.08.2016 3657252684 3.3
22.08.2016 3627393406 10
22.08.2016 1319724081 0.92
22.08.2016 1604810277 2.44
22.08.2016 1201133798 16.8
22.08.2016 2871996043 1.22
22.08.2016 1181238648 1.83
22.08.2016 1560153463 3.05
22.08.2016 1490388706 6.11
22.08.2016 603679093 0.98
22.08.2016 1314653985 17.11
22.08.2016 848446645 0.98
22.08.2016 3680274122 1.22
22.08.2016 3865937631 2.44
22.08.2016 3244657267 6.35
22.08.2016 374532425 7.94
22.08.2016 3244657267 6.35
22.08.2016 2054425640 2.93
22.08.2016 2537299184 6.11
22.08.2016 542943368 0.18
22.08.2016 1253825510 7.33
22.08.2016 2596831855 1.22
22.08.2016 1965483413 2.32
22.08.2016 1121732836 9.17
22.08.2016 665862850 1.83
22.08.2016 1083561626 10.27
22.08.2016 1253825510 2.44
22.08.2016 1949864684 5.87
22.08.2016 1077801470 3.67
22.08.2016 2341775434 6.11
22.08.2016 3526970785 3.67
22.08.2016 601421841 1.22
22.08.2016 1069280438 2.44
22.08.2016 3208742858 4.28
22.08.2016 1734597088 7.33
22.08.2016 3983418010 2.44
22.08.2016 1881677871 1.83
22.08.2016 4064013616 1.83
22.08.2016 1512591087 0.98
22.08.2016 1132810969 0.98
22.08.2016 664616139 7.33
22.08.2016 692822617 6.11
22.08.2016 194253185 4.15
22.08.2016 1557583712 4.28
22.08.2016 1949864684 5.87
22.08.2016 2758553779 5.5
22.08.2016 637566280 12.22
22.08.2016 2005944634 7.33
23.08.2016 411473908 2.44
23.08.2016 337985521 2.2
23.08.2016 3543128992 7.33
23.08.2016 2532217562 8.33
23.08.2016 1426189176 66
23.08.2016 3074488466 1.71
23.08.2016 2419124508 0.92
23.08.2016 3723914271 25.67
23.08.2016 2969732104 0.98
23.08.2016 1825183719 4.28
23.08.2016 1413566160 1.22
23.08.2016 946550906 9.78
23.08.2016 1319724081 1.83
23.08.2016 1986260154 2.44
23.08.2016 637487729 1.22
23.08.2016 2949661490 4.28
23.08.2016 4252027728 3.36
23.08.2016 1911200269 4.89
23.08.2016 1664520138 1.53
23.08.2016 912126616 3.3
23.08.2016 1319724081 0.92
23.08.2016 2297407105 1.22
23.08.2016 1401974436 5.87
23.08.2016 802829234 23.95
23.08.2016 1911200269 4.89
23.08.2016 773038735 0.85
23.08.2016 2537299184 12.22
23.08.2016 1201133798 17.11
23.08.2016 1816808268 2.44
23.08.2016 3732786795 3.67
23.08.2016 4224808463 2.08
23.08.2016 3732786795 3.67
23.08.2016 4100543243 11
23.08.2016 1904628806 4.28
23.08.2016 2704616464 1.83
23.08.2016 1892113959 0.98
23.08.2016 3760354159 12.5
23.08.2016 2848457605 4.89
23.08.2016 549368857 0.61
23.08.2016 1541998991 24.44
23.08.2016 17376822 7.33
23.08.2016 2142231106 8.8
23.08.2016 1721535886 2.44
23.08.2016 2867770638 1.83
23.08.2016 1467080116 9.17
23.08.2016 3561561435 0.85
23.08.2016 31407801 4.58
23.08.2016 1282967033 1.83
23.08.2016 469981925 3.42
23.08.2016 835113774 11
23.08.2016 2360936653 2.44
23.08.2016 3760354159 0
23.08.2016 1101264975 3.05
23.08.2016 2293904136 0.92
23.08.2016 958536232 1.04
23.08.2016 2537299184 24.44
23.08.2016 3136898376 2.44
23.08.2016 4186369391 9.78
23.08.2016 1746982683 1.71
23.08.2016 322863215 2.14
23.08.2016 3393254382 4.89
23.08.2016 709314558 4.52
23.08.2016 1256766606 12.83
23.08.2016 3182722835 1.78
23.08.2016 1986260154 17.11
23.08.2016 2596831855 1.83
23.08.2016 3895332862 2.29
23.08.2016 823855000 8.55
23.08.2016 906927875 11
23.08.2016 3965961173 2.14
23.08.2016 2856236555 0.61
23.08.2016 1618140371 3.05
23.08.2016 3218696892 12.22
23.08.2016 2293904136 1.65
23.08.2016 3562828522 2.75
23.08.2016 2998995363 1.83
23.08.2016 3936032106 3.67
23.08.2016 2293904136 1.83
23.08.2016 729355714 1.22
23.08.2016 1986260154 7.33
23.08.2016 4255032316 2.78
23.08.2016 2856236555 1.83
23.08.2016 1943132047 2.44
23.08.2016 2596831855 6.11
23.08.2016 3571186385 68
23.08.2016 812333741 1.83
23.08.2016 351517952 3.05
23.08.2016 1038298886 1.83
23.08.2016 1071684240 1.83
23.08.2016 1961020911 1.1
23.08.2016 2582642734 5.5
23.08.2016 417080423 14.67
23.08.2016 1467080116 18.94
23.08.2016 984703708 1.22
23.08.2016 3202568768 0.73
23.08.2016 2287647753 6.11
23.08.2016 965346288 10.39
23.08.2016 4127966262 7.94
23.08.2016 554946472 3.79
23.08.2016 80491232 3.05
23.08.2016 2610449759 2.44
23.08.2016 1445244603 1.47
23.08.2016 297497763 9.47
23.08.2016 1904628806 4.28
23.08.2016 2868472879 6.42
23.08.2016 1071684240 4.28
23.08.2016 2018710350 1.22
23.08.2016 44447469 1.33
23.08.2016 3252837982 27.5
23.08.2016 2537299184 36.67
23.08.2016 3266161115 11
23.08.2016 2899307170 24.44
23.08.2016 2316044035 1.56
23.08.2016 4053019399 11.73
23.08.2016 3053083557 1.1
23.08.2016 3252837982 27.5
23.08.2016 175337766 2.44
23.08.2016 1664206843 3.97
23.08.2016 1107644284 0.64
23.08.2016 2539062628 1.77
23.08.2016 2796506936 8.25
23.08.2016 3819904568 9.78
23.08.2016 3614836724 0.73
23.08.2016 685091304 4.4
23.08.2016 1114667826 1.77
23.08.2016 1088338409 2.81
23.08.2016 3965524721 11
23.08.2016 896609023 1.1
23.08.2016 1195993812 0.3
23.08.2016 775076259 2.2
23.08.2016 2411299165 220
23.08.2016 771393486 3.05
24.08.2016 872036146 3.05
24.08.2016 4279667061 5.5
24.08.2016 2068859365 1.83
24.08.2016 2281302202 22
24.08.2016 1665087319 1.71
24.08.2016 2621459815 2.32
24.08.2016 557696794 1.22
24.08.2016 3266580622 0.92
24.08.2016 3179052715 6.11
24.08.2016 2287647753 9.17
24.08.2016 18614590 9.78
24.08.2016 3514223764 4.58
24.08.2016 76752120 1.34
24.08.2016 576747531 1.1
24.08.2016 1901115047 6.11
24.08.2016 2713032999 13.44
24.08.2016 4180228021 4.77
24.08.2016 3591533778 2.08
24.08.2016 1673910766 2.44
24.08.2016 1431197594 2.44
24.08.2016 752298137 5.5
24.08.2016 2686040426 0.73
24.08.2016 698358151 2.69
24.08.2016 2293904136 4.58
24.08.2016 2432259117 1.83
24.08.2016 1711048549 4.03
24.08.2016 1390599905 21.39
24.08.2016 3567523947 2.33
24.08.2016 393294426 2.93
24.08.2016 2273155323 9.17
24.08.2016 1606310224 3.3
24.08.2016 242718396 1.83
24.08.2016 1219959152 3.67
24.08.2016 1532109050 1.47
24.08.2016 597568884 0.61
24.08.2016 2273155323 7.33
24.08.2016 3298709841 3.18
24.08.2016 740595874 73.33
24.08.2016 477650566 1.22
24.08.2016 2577233773 0.61
24.08.2016 1486939412 11
24.08.2016 1762176398 2.44
24.08.2016 3311589334 1.81
24.08.2016 1901115047 6.11
24.08.2016 2063421072 3.05
24.08.2016 3440465543 3.67
24.08.2016 3912864031 2.2
24.08.2016 1421141886 3.18
24.08.2016 3418801591 3.67
24.08.2016 1562339715 3.67
24.08.2016 477638736 20.78
24.08.2016 2121223014 1.83
24.08.2016 1620279011 6.11
24.08.2016 1084259200 0.61
24.08.2016 442664278 3.67
24.08.2016 3667925516 6.42
24.08.2016 3668588337 1.83
24.08.2016 2683314481 1.95
24.08.2016 1997081709 7.94
24.08.2016 3878522760 2.93
24.08.2016 432617014 4.58
24.08.2016 2699841792 1.83
24.08.2016 3931158054 4.89
24.08.2016 83407817 3.79
24.08.2016 3151511661 4.28
24.08.2016 1006247613 1.95
24.08.2016 2432259117 1.83
24.08.2016 4269708917 4.89
24.08.2016 1957061041 3.67
24.08.2016 3393254382 0.43
24.08.2016 443674580 1.83
24.08.2016 2554172458 6.11
24.08.2016 4032737856 23.83
24.08.2016 129261348 4.28
24.08.2016 79331140 9.78
24.08.2016 2502146533 3.67
24.08.2016 3137273981 3.05
24.08.2016 3927391584 3.05
24.08.2016 1025070614 2.2
24.08.2016 2713032999 0.98
24.08.2016 4216055578 24.44
24.08.2016 3300662972 3.67
24.08.2016 1986260154 0.98
24.08.2016 1873915756 6.11
24.08.2016 307553958 3.67
24.08.2016 3637192566 0.73
24.08.2016 1749730385 2.75
24.08.2016 3051576434 6.72
24.08.2016 4121640666 5.62
24.08.2016 2489102577 6.11
24.08.2016 1873915756 6.11
24.08.2016 3581542148 0.98
24.08.2016 3664369827 14.67
24.08.2016 1996235255 2.44
24.08.2016 1240204240 2.2
24.08.2016 3006796618 2.44
24.08.2016 2836828479 3.05
24.08.2016 3932034521 11
24.08.2016 2319533712 4.89
24.08.2016 3162971178 7.03
24.08.2016 2055960427 2.2
24.08.2016 4206345662 1.47
24.08.2016 1463127928 2.93
24.08.2016 1728388182 1.83
24.08.2016 203954960 9.07
24.08.2016 2440893907 6.11
25.08.2016 1467080116 24.44
25.08.2016 4042002666 1.04
25.08.2016 90683444 4.28
25.08.2016 3678396640 5.5
25.08.2016 2532217562 8.33
25.08.2016 2679230806 1.92
25.08.2016 979435123 3.67
25.08.2016 1239161411 1.11
25.08.2016 1921873999 3.18
25.08.2016 1669469266 2.08
25.08.2016 2991024994 0.92
25.08.2016 3280525744 1.83
25.08.2016 796968591 1.22
25.08.2016 3436945365 0.85
25.08.2016 932100639 1.22
25.08.2016 1080568290 7.33
25.08.2016 923659376 0.24
25.08.2016 242718396 0.37
25.08.2016 3858213531 6.11
25.08.2016 2630699752 8.25
25.08.2016 3713390938 4.4
25.08.2016 1793457690 12.22
25.08.2016 3833047957 3.67
25.08.2016 574090076 2.93
25.08.2016 802829234 18.33
25.08.2016 2258695712 1.83
25.08.2016 1621012107 0.73
25.08.2016 2713032999 5.5
25.08.2016 1261003193 12.22
25.08.2016 2657319676 1.89
25.08.2016 1580096246 1.83
25.08.2016 2492077451 3.67
25.08.2016 840643107 1.83
25.08.2016 3013144089 1.95
25.08.2016 2906007117 1.47
25.08.2016 1194011752 1.83
25.08.2016 1986260154 1.22
